Goal Type,Activity Type,Goal,Start Date,End Date,Segment ID,Time Period,Interval Time
Distance Goal,Ride,32186.0,"May 30, 2015, 3:44:35 AM",,,Week
Distance Goal,Ride,4000000.0,"Jun 7, 2020, 5:48:06 PM",,,Year
Distance Goal,Ride,1609344.0,"May 22, 2020, 1:55:26 AM",,,Year
Distance Goal,Run,257495.0,"May 22, 2020, 11:09:13 AM",,,Year
Distance Goal,Run,16093.0,"May 18, 2020, 1:08:36 PM",,,Week
Distance Goal,Ride,40000.0,"Jun 7, 2020, 5:47:56 PM",,,Week
Distance Goal,Ride,120000.0,"Jun 21, 2020, 8:14:16 AM",,,Week
